"time","n1","n2","weight",,,,
"t_10","25","33","0.003192613",,,,
"t_10","10","35","0.0031388537",,,,
"t_10","03","26","9.6950197E-4",,,,
"t_10","31","37","0.0030309947",,,,
"t_10","36","34","0.002947593",,,,
"t_10","19","34","0.0030204598",,,,
"t_10","10","01","0.0016345246",,,,
"t_10","40","30","0.002880753",,,,
"t_10","10","19","0.0030005032",,,,
"t_10","22","17","0.0025514818",,,,
"t_10","37","11","0.0025056542",,,,
"t_10","40","15","0.0031235558",,,,
"t_10","33","38","0.0028231957",,,,
"t_10","35","32","0.003063943",,,,
"t_10","18","30","0.002696172",,,,
"t_10","03","10","0.0015855955",,,,
"t_10","05","38","0.0015343614",,,,
"t_10","27","34","0.0032021988",,,,
"t_10","18","31","0.0027629219",,,,
"t_10","30","15","0.003119716",,,,
"t_10","23","20","0.003135005",,,,
"t_10","38","26","0.0016346044",,,,
"t_10","08","15","0.0017952198",,,,
"t_10","23","24","0.0025193251",,,,
"t_10","13","17","0.0028704042",,,,
"t_10","21","06","0.0015978271",,,,
"t_10","23","18","0.0027772523",,,,
"t_10","15","25","0.0032751663",,,,
"t_10","06","03","9.017914E-4",,,,
"t_10","25","17","0.0029146564",,,,
"t_10","31","17","0.0027574548",,,,
"t_10","04","38","0.0015609389",,,,
"t_10","22","36","0.0025153267",,,,
"t_10","14","05","0.0015793277",,,,
"t_10","04","15","0.0017886518",,,,
"t_10","40","20","0.0030268277",,,,
"t_10","20","35","0.0030256785",,,,
"t_10","24","10","0.0026036876",,,,
"t_10","10","23","0.0032435744",,,,
"t_10","06","22","0.0014810563",,,,
"t_10","32","08","0.0017761618",,,,
"t_10","04","08","9.883892E-4",,,,
"t_10","21","04","0.0016366754",,,,
"t_10","25","02","0.0018174726",,,,
"t_10","09","29","0.002771704",,,,
"t_10","05","34","0.0017859222",,,,
"t_10","07","38","0.0015419567",,,,
"t_10","06","04","9.2861993E-4",,,,
"t_10","37","05","0.0016813236",,,,
"t_10","26","07","0.001005802",,,,
"t_10","11","15","0.0026760632",,,,
"t_10","38","28","0.002649653",,,,
"t_10","16","13","0.0031457227",,,,
"t_10","07","34","0.0017592426",,,,
"t_10","09","18","0.0024675",,,,
"t_10","28","21","0.0027713913",,,,
"t_10","09","35","0.0027790274",,,,
"t_10","37","08","0.0017034059",,,,
"t_10","28","19","0.0027510787",,,,
"t_10","36","29","0.0028188876",,,,
"t_10","22","13","0.0027760249",,,,
"t_10","20","11","0.002589278",,,,
"t_10","38","18","0.002409562",,,,
"t_10","14","12","0.0027369084",,,,
"t_10","04","30","0.0016415126",,,,
"t_10","17","31","0.0027574548",,,,
"t_10","23","19","0.0029130378",,,,
"t_10","10","33","0.003228698",,,,
"t_10","09","31","0.002668944",,,,
"t_10","26","24","0.0015286731",,,,
"t_10","40","17","0.002816705",,,,
"t_10","29","23","0.0030931972",,,,
"t_10","01","31","0.0015078359",,,,
"t_10","17","16","0.0028364565",,,,
"t_10","03","11","0.0012845051",,,,
"t_10","02","24","0.0014824213",,,,
"t_10","02","39","0.0017430864",,,,
"t_10","36","02","0.0016076597",,,,
"t_10","39","11","0.002438988",,,,
"t_10","15","13","0.003261251",,,,
"t_10","14","39","0.0027267337",,,,
"t_10","18","32","0.0026713428",,,,
"t_10","10","27","0.0031485048",,,,
"t_10","35","34","0.003196025",,,,
"t_10","27","08","0.001735347",,,,
"t_10","29","27","0.0030908887",,,,
"t_10","40","38","0.0027524065",,,,
"t_10","04","29","0.0017095343",,,,
"t_10","08","22","0.0015264113",,,,
"t_10","40","14","0.00282703",,,,
"t_10","37","19","0.0028443118",,,,
"t_10","26","29","0.0018544962",,,,
"t_10","15","40","0.0031235558",,,,
"t_10","32","18","0.0026713428",,,,
"t_10","37","24","0.002531999",,,,
"t_10","09","38","0.0024891712",,,,
"t_10","23","11","0.002592401",,,,
"t_10","05","36","0.0015576555",,,,
"t_10","19","05","0.0016179194",,,,
"t_10","40","06","0.0016083447",,,,
"t_10","28","10","0.0030104436",,,,
"t_10","25","12","0.0030251641",,,,
"t_10","02","33","0.0018163617",,,,
"t_10","37","16","0.0030688934",,,,
"t_10","28","38","0.002649653",,,,
"t_10","39","36","0.0026645514",,,,
"t_10","05","25","0.0017473063",,,,
"t_10","34","08","0.0017874963",,,,
"t_10","05","14","0.0015793277",,,,
"t_10","07","19","0.0015678348",,,,
"t_10","37","34","0.0031526485",,,,
"t_10","06","28","0.0016079798",,,,
"t_10","33","05","0.0017403011",,,,
"t_10","27","09","0.0027446116",,,,
"t_10","16","02","0.0017731381",,,,
"t_10","04","33","0.0017482352",,,,
"t_10","27","18","0.0027522575",,,,
"t_10","03","09","0.0013718772",,,,
"t_10","21","15","0.0030237343",,,,
"t_10","06","19","0.0015492574",,,,
"t_10","02","13","0.0018034319",,,,
"t_10","01","27","0.0015602907",,,,
"t_10","22","34","0.0028478235",,,,
"t_10","19","38","0.0025376945",,,,
"t_10","22","02","0.0015859259",,,,
"t_10","39","22","0.0026091954",,,,
"t_10","06","39","0.0016078985",,,,
"t_10","33","36","0.0028359974",,,,
"t_10","27","14","0.0028535821",,,,
"t_10","38","19","0.0025376945",,,,
"t_10","17","23","0.0028726917",,,,
"t_10","33","23","0.0031225558",,,,
"t_10","22","24","0.0022559853",,,,
"t_10","29","34","0.0032525072",,,,
"t_10","24","26","0.0015286731",,,,
"t_10","37","02","0.0017536168",,,,
"t_10","21","25","0.0029500287",,,,
"t_10","15","18","0.0028708251",,,,
"t_10","34","28","0.0030701356",,,,
"t_10","03","40","0.0015332747",,,,
"t_10","36","32","0.0027251781",,,,
"t_10","18","36","0.0025713928",,,,
"t_10","15","10","0.0033263767",,,,
"t_10","01","08","8.7455974E-4",,,,
"t_10","07","30","0.0016197943",,,,
"t_10","28","40","0.0028610441",,,,
"t_10","18","25","0.0028517048",,,,
"t_10","18","05","0.0015462795",,,,
"t_10","09","24","0.0022541706",,,,
"t_10","12","29","0.0029478974",,,,
"t_10","02","31","0.0017380819",,,,
"t_10","32","09","0.0027619367",,,,
"t_10","14","35","0.0028495486",,,,
"t_10","13","23","0.003174692",,,,
"t_10","27","32","0.0031176049",,,,
"t_10","05","12","0.001610623",,,,
"t_10","20","08","0.0017095784",,,,
"t_10","09","16","0.002767601",,,,
"t_10","34","16","0.0032294446",,,,
"t_10","09","19","0.0025834197",,,,
"t_10","36","26","0.0017095585",,,,
"t_10","23","37","0.0029870176",,,,
"t_10","37","26","0.0018436012",,,,
"t_10","10","16","0.00320361",,,,
"t_10","05","02","0.0010086029",,,,
"t_10","05","18","0.0015462795",,,,
"t_10","03","05","9.1205165E-4",,,,
"t_10","10","34","0.0033855822",,,,
"t_10","28","13","0.0029904142",,,,
"t_10","16","04","0.0016971348",,,,
"t_10","20","26","0.0018730753",,,,
"t_10","04","06","9.2861993E-4",,,,
"t_10","11","09","0.002358216",,,,
"t_10","39","10","0.0030199653",,,,
"t_10","04","05","9.491736E-4",,,,
"t_10","33","04","0.0017482352",,,,
"t_10","33","14","0.0029086561",,,,
"t_10","19","04","0.0015883968",,,,
"t_10","11","01","0.001300202",,,,
"t_10","01","06","8.280725E-4",,,,
"t_10","36","07","0.0015116117",,,,
"t_10","09","13","0.0028464575",,,,
"t_10","04","09","0.0015637238",,,,
"t_10","02","22","0.0015859259",,,,
"t_10","25","05","0.0017473063",,,,
"t_10","32","03","0.0015239072",,,,
"t_10","16","17","0.0028364565",,,,
"t_10","25","35","0.0031154982",,,,
"t_10","33","19","0.0029383977",,,,
"t_10","33","08","0.0017577368",,,,
"t_10","17","35","0.002866414",,,,
"t_10","31","22","0.0027175387",,,,
"t_10","32","19","0.0027893083",,,,
"t_10","09","22","0.0024609577",,,,
"t_10","08","39","0.0016701038",,,,
"t_10","25","01","0.00162275",,,,
"t_10","39","05","0.0016645628",,,,
"t_10","10","03","0.0015855955",,,,
"t_10","24","04","0.0014123945",,,,
"t_10","27","11","0.0025433474",,,,
"t_10","15","23","0.0032147018",,,,
"t_10","36","08","0.0015397511",,,,
"t_10","13","37","0.003050268",,,,
"t_10","05","21","0.0016070863",,,,
"t_10","27","16","0.0030650967",,,,
"t_10","31","03","0.0015904359",,,,
"t_10","40","18","0.0026809003",,,,
"t_10","17","32","0.002919336",,,,
"t_10","33","27","0.0031752302",,,,
"t_10","28","37","0.0028934304",,,,
"t_10","39","15","0.0030324922",,,,
"t_10","31","10","0.0030962394",,,,
"t_10","36","27","0.0027642716",,,,
"t_10","17","18","0.0025064964",,,,
"t_10","12","39","0.0027778924",,,,
"t_10","20","03","0.0016015139",,,,
"t_10","12","20","0.0029503603",,,,
"t_10","40","03","0.0015332747",,,,
"t_10","06","32","0.0017116602",,,,
"t_10","24","16","0.0025433975",,,,
"t_10","40","24","0.0024915366",,,,
"t_10","22","01","0.0013772944",,,,
"t_10","22","33","0.0027893132",,,,
"t_10","09","10","0.0029416564",,,,
"t_10","26","30","0.0017919035",,,,
"t_10","11","06","0.0013632323",,,,
"t_10","30","39","0.0028306497",,,,
"t_10","12","26","0.0017532076",,,,
"t_10","07","32","0.0017024162",,,,
"t_10","08","03","8.679808E-4",,,,
"t_10","04","11","0.001434826",,,,
"t_10","34","18","0.002917239",,,,
"t_10","17","04","0.0016143367",,,,
"t_10","09","37","0.0026863457",,,,
"t_10","17","33","0.0028827523",,,,
"t_10","27","01","0.0015602907",,,,
"t_10","23","08","0.0017052952",,,,
"t_10","34","23","0.0033018158",,,,
"t_10","34","27","0.0032021988",,,,
"t_10","40","39","0.0029227152",,,,
"t_10","14","37","0.0027930576",,,,
"t_10","17","40","0.002816705",,,,
"t_10","01","16","0.0015484426",,,,
"t_10","14","11","0.0024108747",,,,
"t_10","38","14","0.0025646836",,,,
"t_10","34","22","0.0028478235",,,,
"t_10","37","21","0.0028933375",,,,
"t_10","15","39","0.0030324922",,,,
"t_10","18","40","0.0026809003",,,,
"t_10","23","07","0.0016781653",,,,
"t_10","12","34","0.0030904212",,,,
"t_10","29","18","0.0027965675",,,,
"t_10","19","39","0.0027638676",,,,
"t_10","04","31","0.0016689127",,,,
"t_10","07","40","0.0016707759",,,,
"t_10","40","33","0.0030684278",,,,
"t_10","04","36","0.0015331547",,,,
"t_10","20","30","0.0029778136",,,,
"t_10","04","17","0.0016143367",,,,
"t_10","29","22","0.0027404085",,,,
"t_10","13","32","0.0030150607",,,,
"t_10","25","22","0.002774043",,,,
"t_10","21","28","0.0027713913",,,,
"t_10","17","21","0.0026881867",,,,
"t_10","21","22","0.0025718305",,,,
"t_10","21","34","0.0030268086",,,,
"t_10","13","29","0.003120498",,,,
"t_10","17","28","0.0027006052",,,,
"t_10","20","19","0.0028965631",,,,
"t_10","14","23","0.0029307792",,,,
"t_10","37","23","0.0029870176",,,,
"t_10","10","15","0.0033263767",,,,
"t_10","05","23","0.0017040176",,,,
"t_10","27","20","0.0030716544",,,,
"t_10","01","39","0.001526756",,,,
"t_10","14","02","0.0016574896",,,,
"t_10","13","20","0.003163731",,,,
"t_10","32","20","0.00301081",,,,
"t_10","13","04","0.0017215615",,,,
"t_10","32","17","0.002919336",,,,
"t_10","37","39","0.0029197044",,,,
"t_10","17","26","0.0017116583",,,,
"t_10","11","20","0.002589278",,,,
"t_10","08","30","0.0016548926",,,,
"t_10","04","03","8.5132424E-4",,,,
"t_10","31","09","0.002668944",,,,
"t_10","32","12","0.002870972",,,,
"t_10","33","03","0.0016155503",,,,
"t_10","24","34","0.0026406173",,,,
"t_10","11","29","0.0025794513",,,,
"t_10","22","29","0.0027404085",,,,
"t_10","14","18","0.0025741812",,,,
"t_10","13","35","0.0030613458",,,,
"t_10","38","22","0.0024257777",,,,
"t_10","40","32","0.0030238298",,,,
"t_10","22","10","0.0028332863",,,,
"t_10","23","05","0.0017040176",,,,
"t_10","16","34","0.0032294446",,,,
"t_10","01","32","0.0015377193",,,,
"t_10","25","40","0.0031095434",,,,
"t_10","35","30","0.0029212758",,,,
"t_10","30","22","0.002684952",,,,
"t_10","26","40","0.0018101173",,,,
"t_10","12","05","0.001610623",,,,
"t_10","03","25","0.0016092267",,,,
"t_10","01","03","7.936252E-4",,,,
"t_10","15","09","0.0029172255",,,,
"t_10","01","11","0.001300202",,,,
"t_10","18","03","0.0014811521",,,,
"t_10","01","19","0.0014914918",,,,
"t_10","20","28","0.0029505424",,,,
"t_10","05","33","0.0017403011",,,,
"t_10","10","31","0.0030962394",,,,
"t_10","37","28","0.0028934304",,,,
"t_10","37","09","0.0026863457",,,,
"t_10","20","12","0.0029503603",,,,
"t_10","13","30","0.0030186642",,,,
"t_10","13","02","0.0018034319",,,,
"t_10","13","15","0.003261251",,,,
"t_10","39","16","0.002943391",,,,
"t_10","22","03","0.0014251984",,,,
"t_10","33","16","0.003136368",,,,
"t_10","23","22","0.0027206",,,,
"t_10","37","27","0.0030734679",,,,
"t_10","01","35","0.0015300241",,,,
"t_10","28","24","0.0024277747",,,,
"t_10","40","29","0.0030296454",,,,
"t_10","12","33","0.0029565261",,,,
"t_10","04","16","0.0016971348",,,,
"t_10","12","11","0.0024380886",,,,
"t_10","20","06","0.0016382989",,,,
"t_10","04","37","0.001690669",,,,
"t_10","39","18","0.002641205",,,,
"t_10","10","25","0.0033082794",,,,
"t_10","16","32","0.0030354208",,,,
"t_10","22","19","0.0025629078",,,,
"t_10","21","33","0.0029761258",,,,
"t_10","08","31","0.0016800346",,,,
"t_10","15","30","0.003119716",,,,
"t_10","20","36","0.0028280662",,,,
"t_10","37","01","0.0015280036",,,,
"t_10","22","39","0.0026091954",,,,
"t_10","40","27","0.0030102476",,,,
"t_10","22","04","0.0015155901",,,,
"t_10","30","24","0.0024445134",,,,
"t_10","04","32","0.0017456899",,,,
"t_10","04","26","0.0010200486",,,,
"t_10","33","06","0.0017191619",,,,
"t_10","36","04","0.0015331547",,,,
"t_10","09","39","0.0026407337",,,,
"t_10","26","28","0.0017681639",,,,
"t_10","29","38","0.002761658",,,,
"t_10","31","11","0.0024971187",,,,
"t_10","08","27","0.001735347",,,,
"t_10","02","21","0.0016983476",,,,
"t_10","03","30","0.0015301274",,,,
"t_10","29","02","0.0017857911",,,,
"t_10","40","07","0.0016707759",,,,
"t_10","16","29","0.0030873325",,,,
"t_10","32","04","0.0017456899",,,,
"t_10","22","28","0.0026069393",,,,
"t_10","15","31","0.003135024",,,,
"t_10","03","29","0.0016076913",,,,
"t_10","13","09","0.0028464575",,,,
"t_10","24","13","0.0025504217",,,,
"t_10","28","32","0.0029107525",,,,
"t_10","37","18","0.0027567998",,,,
"t_10","01","04","8.8991196E-4",,,,
"t_10","07","05","9.446936E-4",,,,
"t_10","25","26","0.0019021819",,,,
"t_10","31","14","0.0027745657",,,,
"t_10","25","08","0.0017407187",,,,
"t_10","12","24","0.0023785701",,,,
"t_10","17","39","0.0027072143",,,,
"t_10","27","02","0.0017902743",,,,
"t_10","38","13","0.0027468062",,,,
"t_10","01","30","0.0014792895",,,,
"t_10","08","16","0.0017006358",,,,
"t_10","15","33","0.003263989",,,,
"t_10","30","04","0.0016415126",,,,
"t_10","29","14","0.002879455",,,,
"t_10","40","01","0.0015484027",,,,
"t_10","20","07","0.0016778554",,,,
"t_10","27","12","0.0029031222",,,,
"t_10","32","31","0.003015632",,,,
"t_10","01","10","0.0016345246",,,,
"t_10","32","37","0.0030490563",,,,
"t_10","25","39","0.00301814",,,,
"t_10","36","17","0.0025908614",,,,
"t_10","28","05","0.0016329074",,,,
"t_10","10","29","0.00317112",,,,
"t_10","11","34","0.0026999507",,,,
"t_10","18","08","0.0015108713",,,,
"t_10","07","36","0.0015116117",,,,
"t_10","30","32","0.0029813482",,,,
"t_10","21","39","0.0028055517",,,,
"t_10","20","10","0.003236534",,,,
"t_10","06","18","0.0015032307",,,,
"t_10","30","13","0.0030186642",,,,
"t_10","13","33","0.003157519",,,,
"t_10","34","21","0.0030268086",,,,
"t_10","09","07","0.0015429339",,,,
"t_10","03","20","0.0016015139",,,,
"t_10","24","15","0.002601851",,,,
"t_10","08","25","0.0017407187",,,,
"t_10","27","38","0.0028079916",,,,
"t_10","01","17","0.001458775",,,,
"t_10","33","02","0.0018163617",,,,
"t_10","21","31","0.0028697108",,,,
"t_10","22","20","0.002744706",,,,
"t_10","31","28","0.002890381",,,,
"t_10","29","12","0.0029478974",,,,
"t_10","38","36","0.0024510026",,,,
"t_10","05","07","9.446936E-4",,,,
"t_10","09","33","0.0028009817",,,,
"t_10","06","38","0.001515491",,,,
"t_10","23","13","0.003174692",,,,
"t_10","01","09","0.0014328061",,,,
"t_10","27","37","0.0030734679",,,,
"t_10","34","13","0.0033183836",,,,
"t_10","21","14","0.0026860759",,,,
"t_10","36","15","0.0029139933",,,,
"t_10","17","05","0.0015438957",,,,
"t_10","26","23","0.0018610151",,,,
"t_10","35","13","0.0030613458",,,,
"t_10","38","11","0.0022867229",,,,
"t_10","34","10","0.0033855822",,,,
"t_10","16","24","0.0025433975",,,,
"t_10","27","22","0.0027300627",,,,
"t_10","06","29","0.0016824523",,,,
"t_10","37","13","0.003050268",,,,
"t_10","28","14","0.002757399",,,,
"t_10","37","15","0.0031461816",,,,
"t_10","20","39","0.0029449875",,,,
"t_10","31","08","0.0016800346",,,,
"t_10","02","30","0.0017069279",,,,
"t_10","37","29","0.0030386879",,,,
"t_10","04","02","0.0010044617",,,,
"t_10","07","26","0.001005802",,,,
"t_10","24","21","0.002415342",,,,
"t_10","04","21","0.0016366754",,,,
"t_10","31","05","0.0016777853",,,,
"t_10","37","03","0.001582722",,,,
"t_10","21","13","0.0029019613",,,,
"t_10","07","02","9.884245E-4",,,,
"t_10","02","26","0.0010683441",,,,
"t_10","28","27","0.002966491",,,,
"t_10","40","25","0.0031095434",,,,
"t_10","25","11","0.0026441175",,,,
"t_10","27","30","0.0029759642",,,,
"t_10","34","12","0.0030904212",,,,
"t_10","18","15","0.0028708251",,,,
"t_10","10","40","0.0031293982",,,,
"t_10","35","25","0.0031154982",,,,
"t_10","22","35","0.002668643",,,,
"t_10","07","22","0.0014908746",,,,
"t_10","23","26","0.0018610151",,,,
"t_10","30","40","0.002880753",,,,
"t_10","35","39","0.0028768058",,,,
"t_10","26","19","0.0017448268",,,,
"t_10","36","37","0.002753068",,,,
"t_10","35","36","0.0027297197",,,,
"t_10","40","09","0.002736771",,,,
"t_10","22","31","0.0027175387",,,,
"t_10","23","10","0.0032435744",,,,
"t_10","38","01","0.0014073376",,,,
"t_10","01","18","0.0013987819",,,,
"t_10","30","14","0.0027593127",,,,
"t_10","04","13","0.0017215615",,,,
"t_10","32","14","0.0028092214",,,,
"t_10","06","15","0.0017386429",,,,
"t_10","38","30","0.0026342669",,,,
"t_10","27","10","0.0031485048",,,,
"t_10","04","01","8.8991196E-4",,,,
"t_10","21","01","0.0014701559",,,,
"t_10","28","15","0.003084198",,,,
"t_10","37","38","0.0027465958",,,,
"t_10","38","10","0.0028145227",,,,
"t_10","11","25","0.0026441175",,,,
"t_10","28","23","0.002946017",,,,
"t_10","12","04","0.0016171127",,,,
"t_10","37","25","0.003066316",,,,
"t_10","27","23","0.0030552081",,,,
"t_10","19","33","0.0029383977",,,,
"t_10","35","04","0.0016985902",,,,
"t_10","11","16","0.0025698377",,,,
"t_10","39","06","0.0016078985",,,,
"t_10","08","33","0.0017577368",,,,
"t_10","24","27","0.0025555983",,,,
"t_10","15","19","0.0029524432",,,,
"t_10","18","20","0.0028178336",,,,
"t_10","28","29","0.002954457",,,,
"t_10","34","30","0.0030968462",,,,
"t_10","12","01","0.0014882335",,,,
"t_10","07","35","0.0016686517",,,,
"t_10","33","29","0.0031425469",,,,
"t_10","03","17","0.0013630027",,,,
"t_10","39","34","0.003084645",,,,
"t_10","07","12","0.001584486",,,,
"t_10","34","03","0.001664174",,,,
"t_10","15","32","0.003213251",,,,
"t_10","11","28","0.002445994",,,,
"t_10","16","27","0.0030650967",,,,
"t_10","31","24","0.0025139323",,,,
"t_10","24","19","0.0023822694",,,,
"t_10","33","22","0.0027893132",,,,
"t_10","07","14","0.0015766907",,,,
"t_10","19","17","0.002612389",,,,
"t_10","02","18","0.0015962649",,,,
"t_10","22","08","0.0015264113",,,,
"t_10","17","37","0.0027877805",,,,
"t_10","09","34","0.002942432",,,,
"t_10","36","23","0.0028177514",,,,
"t_10","33","39","0.0030182202",,,,
"t_10","36","09","0.002525256",,,,
"t_10","38","04","0.0015609389",,,,
"t_10","13","07","0.0016948066",,,,
"t_10","02","09","0.0016023676",,,,
"t_10","02","03","9.2657784E-4",,,,
"t_10","11","38","0.0022867229",,,,
"t_10","15","04","0.0017886518",,,,
"t_10","30","27","0.0029759642",,,,
"t_10","33","13","0.003157519",,,,
"t_10","33","25","0.003192613",,,,
"t_10","31","39","0.0028905456",,,,
"t_10","02","27","0.0017902743",,,,
"t_10","32","35","0.003063943",,,,
"t_10","16","26","0.0018917929",,,,
"t_10","03","33","0.0016155503",,,,
"t_10","13","18","0.0028470852",,,,
"t_10","05","15","0.001752321",,,,
"t_10","32","10","0.0031196687",,,,
"t_10","08","23","0.0017052952",,,,
"t_10","32","11","0.0025582092",,,,
"t_10","21","09","0.0025930288",,,,
"t_10","11","08","0.0014402125",,,,
"t_10","02","16","0.0017731381",,,,
"t_10","34","38","0.0028910367",,,,
"t_10","36","10","0.002908341",,,,
"t_10","38","07","0.0015419567",,,,
"t_10","25","32","0.003070561",,,,
"t_10","33","28","0.0030016922",,,,
"t_10","25","29","0.0031700982",,,,
"t_10","34","25","0.0033718094",,,,
"t_10","13","36","0.0028717292",,,,
"t_10","05","37","0.0016813236",,,,
"t_10","26","05","0.0010294168",,,,
"t_10","37","14","0.0027930576",,,,
"t_10","14","20","0.0029106864",,,,
"t_10","04","22","0.0015155901",,,,
"t_10","08","24","0.0014207017",,,,
"t_10","18","09","0.0024675",,,,
"t_10","01","23","0.0015889163",,,,
"t_10","20","37","0.0030382392",,,,
"t_10","15","08","0.0017952198",,,,
"t_10","39","24","0.0024614332",,,,
"t_10","12","19","0.002718335",,,,
"t_10","04","23","0.0017185241",,,,
"t_10","38","34","0.0028910367",,,,
"t_10","19","27","0.0028763348",,,,
"t_10","27","28","0.002966491",,,,
"t_10","32","23","0.003004193",,,,
"t_10","28","35","0.0028925869",,,,
"t_10","32","34","0.0031574215",,,,
"t_10","25","34","0.0033718094",,,,
"t_10","24","09","0.0022541706",,,,
"t_10","36","18","0.0025713928",,,,
"t_10","16","05","0.0017070323",,,,
"t_10","05","17","0.0015438957",,,,
"t_10","02","11","0.0014802482",,,,
"t_10","24","31","0.0025139323",,,,
"t_10","32","22","0.0027306385",,,,
"t_10","26","31","0.0018319074",,,,
"t_10","29","16","0.0030873325",,,,
"t_10","33","20","0.00313062",,,,
"t_10","37","04","0.001690669",,,,
"t_10","01","05","8.847369E-4",,,,
"t_10","23","34","0.0033018158",,,,
"t_10","02","05","0.0010086029",,,,
"t_10","29","33","0.0031425469",,,,
"t_10","04","18","0.0015060595",,,,
"t_10","29","40","0.0030296454",,,,
"t_10","07","10","0.0017535087",,,,
"t_10","01","07","8.72222E-4",,,,
"t_10","36","24","0.0022931865",,,,
"t_10","21","37","0.0028933375",,,,
"t_10","01","34","0.0016493475",,,,
"t_10","20","09","0.0027932015",,,,
"t_10","06","26","9.934367E-4",,,,
"t_10","26","32","0.0018057827",,,,
"t_10","35","02","0.0017646474",,,,
"t_10","02","37","0.0017536168",,,,
"t_10","33","35","0.0030800784",,,,
"t_10","40","22","0.0026647374",,,,
"t_10","10","07","0.0017535087",,,,
"t_10","20","32","0.00301081",,,,
"t_10","19","22","0.0025629078",,,,
"t_10","21","11","0.002403712",,,,
"t_10","18","37","0.0027567998",,,,
"t_10","09","40","0.002736771",,,,
"t_10","02","17","0.0016504184",,,,
"t_10","36","05","0.0015576555",,,,
"t_10","15","28","0.003084198",,,,
"t_10","20","18","0.0028178336",,,,
"t_10","25","19","0.0029656696",,,,
"t_10","29","30","0.0029787156",,,,
"t_10","01","25","0.00162275",,,,
"t_10","39","33","0.0030182202",,,,
"t_10","22","16","0.0027755573",,,,
"t_10","24","30","0.0024445134",,,,
"t_10","32","39","0.0029546341",,,,
"t_10","18","34","0.002917239",,,,
"t_10","19","02","0.0016690536",,,,
"t_10","38","29","0.002761658",,,,
"t_10","19","10","0.0030005032",,,,
"t_10","04","25","0.0017492952",,,,
"t_10","17","38","0.0025741274",,,,
"t_10","24","40","0.0024915366",,,,
"t_10","11","18","0.0023082923",,,,
"t_10","13","10","0.003265394",,,,
"t_10","34","01","0.0016493475",,,,
"t_10","06","05","9.3672564E-4",,,,
"t_10","05","10","0.0017459771",,,,
"t_10","08","10","0.0017711687",,,,
"t_10","36","06","0.0015070989",,,,
"t_10","07","31","0.001640705",,,,
"t_10","20","34","0.0032818099",,,,
"t_10","27","06","0.0017155061",,,,
"t_10","19","29","0.0028624132",,,,
"t_10","14","38","0.0025646836",,,,
"t_10","15","21","0.0030237343",,,,
"t_10","29","37","0.0030386879",,,,
"t_10","26","25","0.0019021819",,,,
"t_10","09","36","0.002525256",,,,
"t_10","32","26","0.0018057827",,,,
"t_10","06","21","0.0015978271",,,,
"t_10","24","39","0.0024614332",,,,
"t_10","34","36","0.002947593",,,,
"t_10","17","10","0.0030153436",,,,
"t_10","06","40","0.0016083447",,,,
"t_10","15","20","0.0032071788",,,,
"t_10","13","22","0.0027760249",,,,
"t_10","24","08","0.0014207017",,,,
"t_10","21","03","0.0015047529",,,,
"t_10","25","10","0.0033082794",,,,
"t_10","40","37","0.0029599164",,,,
"t_10","17","07","0.0015829706",,,,
"t_10","29","03","0.0016076913",,,,
"t_10","28","36","0.0026851136",,,,
"t_10","05","09","0.0015186763",,,,
"t_10","06","24","0.001390675",,,,
"t_10","23","32","0.003004193",,,,
"t_10","32","24","0.002532708",,,,
"t_10","37","06","0.0016792634",,,,
"t_10","02","01","9.190133E-4",,,,
"t_10","28","30","0.0028311692",,,,
"t_10","23","27","0.0030552081",,,,
"t_10","06","20","0.0016382989",,,,
"t_10","15","03","0.0016272239",,,,
"t_10","05","03","9.1205165E-4",,,,
"t_10","40","04","0.0016966925",,,,
"t_10","03","04","8.5132424E-4",,,,
"t_10","29","28","0.002954457",,,,
"t_10","36","03","0.0014761207",,,,
"t_10","30","37","0.002959144",,,,
"t_10","39","19","0.0027638676",,,,
"t_10","27","39","0.0029709977",,,,
"t_10","08","29","0.0017265527",,,,
"t_10","34","39","0.003084645",,,,
"t_10","20","14","0.0029106864",,,,
"t_10","10","21","0.0029642698",,,,
"t_10","32","27","0.0031176049",,,,
"t_10","09","26","0.001665959",,,,
"t_10","30","23","0.002959523",,,,
"t_10","13","16","0.0031457227",,,,
"t_10","06","16","0.0016814906",,,,
"t_10","27","36","0.0027642716",,,,
"t_10","29","26","0.0018544962",,,,
"t_10","05","32","0.0016705864",,,,
"t_10","02","23","0.0017942569",,,,
"t_10","07","23","0.0016781653",,,,
"t_10","24","03","0.0013268725",,,,
"t_10","12","23","0.002961818",,,,
"t_10","26","01","9.479114E-4",,,,
"t_10","30","16","0.00300549",,,,
"t_10","02","25","0.0018174726",,,,
"t_10","23","38","0.002734557",,,,
"t_10","17","01","0.001458775",,,,
"t_10","19","30","0.0027775434",,,,
"t_10","14","09","0.0026322766",,,,
"t_10","17","06","0.0015038666",,,,
"t_10","19","12","0.002718335",,,,
"t_10","02","34","0.0018672091",,,,
"t_10","16","11","0.0025698377",,,,
"t_10","06","08","9.385207E-4",,,,
"t_10","33","12","0.0029565261",,,,
"t_10","37","36","0.002753068",,,,
"t_10","40","11","0.0025178627",,,,
"t_10","14","27","0.0028535821",,,,
"t_10","35","05","0.001644146",,,,
"t_10","14","01","0.0014608895",,,,
"t_10","19","15","0.0029524432",,,,
"t_10","17","14","0.0026813266",,,,
