"time","n1","n2","weight",,,,
"1961-01-01","Hungary","Belgium","10.0",,,,
"1961-01-01","German Fede","Belgium","557.0",,,,
"1961-01-01","Denmark","Norway","76.0",,,,
"1961-01-01","Italy","Russia","150.0",,,,
"1961-01-01","Bulgaria","Norway","2.0",,,,
"1961-01-01","Ireland","Austria","1.0",,,,
"1961-01-01","Romania","German Fede","70.0",,,,
"1961-01-01","Greece","Russia","20.0",,,,
"1961-01-01","Austria","German Demo","19.0",,,,
"1961-01-01","Ireland","Sweden","11.0",,,,
"1961-01-01","Spain","Greece","2.0",,,,
"1961-01-01","Italy","Netherlands","124.0",,,,
"1961-01-01","Sweden","Romania","3.0",,,,
"1961-01-01","Hungary","Sweden","6.0",,,,
"1961-01-01","Italy","Bulgaria","17.0",,,,
"1961-01-01","Poland","Spain","2.0",,,,
"1961-01-01","Denmark","France","84.0",,,,
"1961-01-01","Portugal","Belgium","50.0",,,,
"1961-01-01","Portugal","Sweden","16.0",,,,
"1961-01-01","Spain","Poland","5.0",,,,
"1961-01-01","Romania","Bulgaria","15.0",,,,
"1961-01-01","German Demo","Romania","53.0",,,,
"1961-01-01","Netherlands","Sweden","158.0",,,,
"1961-01-01","France","Sweden","130.0",,,,
"1961-01-01","Yugoslavia","Belgium","13.0",,,,
"1961-01-01","Ireland","German Fede","40.0",,,,
"1961-01-01","Greece","Denmark","5.0",,,,
"1961-01-01","Romania","France","28.0",,,,
"1961-01-01","Portugal","Russia","2.0",,,,
"1961-01-01","German Fede","Italy","758.0",,,,
"1961-01-01","Yugoslavia","Hungary","33.0",,,,
"1961-01-01","Yugoslavia","German Demo","38.0",,,,
"1961-01-01","Austria","France","58.0",,,,
"1961-01-01","Italy","Ireland","2.0",,,,
"1961-01-01","Italy","France","479.0",,,,
"1961-01-01","Albania","France","1.0",,,,
"1961-01-01","Yugoslavia","German Fede","142.0",,,,
"1961-01-01","Austria","Greece","7.0",,,,
"1961-01-01","Norway","German Demo","9.0",,,,
"1961-01-01","Russia","Netherlands","20.0",,,,
"1961-01-01","France","Greece","11.0",,,,
"1961-01-01","Hungary","Yugoslavia","20.0",,,,
"1961-01-01","Italy","Poland","39.0",,,,
"1961-01-01","Bulgaria","Spain","1.0",,,,
"1961-01-01","France","Ireland","4.0",,,,
"1961-01-01","German Fede","Bulgaria","24.0",,,,
"1961-01-01","Greece","Romania","4.0",,,,
"1961-01-01","Hungary","Spain","1.0",,,,
"1961-01-01","Sweden","Greece","4.0",,,,
"1961-01-01","Sweden","German Fede","649.0",,,,
"1961-01-01","Norway","Yugoslavia","1.0",,,,
"1961-01-01","German Demo","Austria","23.0",,,,
"1961-01-01","Italy","Albania","1.0",,,,
"1961-01-01","Bulgaria","Denmark","1.0",,,,
"1961-01-01","Spain","Austria","6.0",,,,
"1961-01-01","Netherlands","Romania","5.0",,,,
"1961-01-01","France","Bulgaria","4.0",,,,
"1961-01-01","Sweden","Netherlands","215.0",,,,
"1961-01-01","Portugal","France","51.0",,,,
"1961-01-01","Poland","German Fede","70.0",,,,
"1961-01-01","Sweden","Belgium","97.0",,,,
"1961-01-01","Norway","Netherlands","84.0",,,,
"1961-01-01","Austria","Russia","46.0",,,,
"1961-01-01","German Demo","Norway","6.0",,,,
"1961-01-01","Norway","Romania","2.0",,,,
"1961-01-01","Bulgaria","Netherlands","2.0",,,,
"1961-01-01","Russia","France","110.0",,,,
"1961-01-01","France","Spain","75.0",,,,
"1961-01-01","Romania","Sweden","7.0",,,,
"1961-01-01","Romania","Belgium","5.0",,,,
"1961-01-01","Netherlands","Hungary","7.0",,,,
"1961-01-01","Romania","Netherlands","5.0",,,,
"1961-01-01","Portugal","Netherlands","19.0",,,,
"1961-01-01","Sweden","France","107.0",,,,
"1961-01-01","Austria","Italy","118.0",,,,
"1961-01-01","Netherlands","Russia","39.0",,,,
"1961-01-01","German Fede","France","1149.0",,,,
"1961-01-01","Netherlands","Austria","43.0",,,,
"1961-01-01","Bulgaria","Sweden","1.0",,,,
"1961-01-01","Netherlands","Poland","9.0",,,,
"1961-01-01","German Demo","Italy","11.0",,,,
"1961-01-01","Greece","Yugoslavia","20.0",,,,
"1961-01-01","Denmark","Russia","28.0",,,,
"1961-01-01","German Fede","Greece","64.0",,,,
"1961-01-01","Netherlands","Portugal","8.0",,,,
"1961-01-01","Austria","Spain","8.0",,,,
"1961-01-01","Denmark","Portugal","9.0",,,,
"1961-01-01","France","Hungary","7.0",,,,
"1961-01-01","Spain","Hungary","1.0",,,,
"1961-01-01","German Fede","Denmark","288.0",,,,
"1961-01-01","Portugal","Norway","3.0",,,,
"1961-01-01","Greece","Norway","4.0",,,,
"1961-01-01","Hungary","Netherlands","10.0",,,,
"1961-01-01","Netherlands","Denmark","34.0",,,,
"1961-01-01","Austria","Romania","11.0",,,,
"1961-01-01","Belgium","Spain","22.0",,,,
"1961-01-01","Spain","Russia","1.0",,,,
"1961-01-01","Denmark","Belgium","67.0",,,,
"1961-01-01","Ireland","Spain","7.0",,,,
"1961-01-01","German Fede","Romania","52.0",,,,
"1961-01-01","Yugoslavia","Sweden","10.0",,,,
"1961-01-01","Spain","France","96.0",,,,
"1961-01-01","Belgium","Netherlands","614.0",,,,
"1961-01-01","Italy","Sweden","101.0",,,,
"1961-01-01","Norway","Portugal","4.0",,,,
"1961-01-01","France","Austria","26.0",,,,
"1961-01-01","Albania","Romania","1.0",,,,
"1961-01-01","Hungary","Norway","2.0",,,,
"1961-01-01","Denmark","German Fede","431.0",,,,
"1961-01-01","Greece","France","44.0",,,,
"1961-01-01","France","Belgium","385.0",,,,
"1961-01-01","Austria","Yugoslavia","24.0",,,,
"1961-01-01","Austria","Poland","28.0",,,,
"1961-01-01","Greece","Hungary","5.0",,,,
"1961-01-01","Bulgaria","Austria","12.0",,,,
"1961-01-01","Italy","German Demo","14.0",,,,
"1961-01-01","Denmark","Ireland","1.0",,,,
"1961-01-01","Portugal","Denmark","10.0",,,,
"1961-01-01","Romania","Denmark","1.0",,,,
"1961-01-01","Denmark","Sweden","207.0",,,,
"1961-01-01","Norway","Sweden","264.0",,,,
"1961-01-01","Spain","Romania","1.0",,,,
"1961-01-01","Bulgaria","Yugoslavia","8.0",,,,
"1961-01-01","Austria","Portugal","3.0",,,,
"1961-01-01","Belgium","Hungary","4.0",,,,
"1961-01-01","Spain","Norway","7.0",,,,
"1961-01-01","Romania","Portugal","1.0",,,,
"1961-01-01","Italy","Denmark","42.0",,,,
"1961-01-01","Romania","Russia","329.0",,,,
"1961-01-01","Spain","Denmark","6.0",,,,
"1961-01-01","Greece","German Fede","129.0",,,,
"1961-01-01","Norway","Denmark","74.0",,,,
"1961-01-01","German Demo","Yugoslavia","29.0",,,,
"1961-01-01","Ireland","Netherlands","20.0",,,,
"1961-01-01","German Fede","Russia","198.0",,,,
"1961-01-01","Sweden","Austria","34.0",,,,
"1961-01-01","Denmark","Yugoslavia","2.0",,,,
"1961-01-01","Yugoslavia","Romania","8.0",,,,
"1961-01-01","Russia","Spain","3.0",,,,
"1961-01-01","Sweden","Spain","23.0",,,,
"1961-01-01","Belgium","Norway","18.0",,,,
"1961-01-01","Ireland","Italy","8.0",,,,
"1961-01-01","Hungary","German Fede","56.0",,,,
"1961-01-01","Hungary","Austria","29.0",,,,
"1961-01-01","Greece","Netherlands","31.0",,,,
"1961-01-01","France","Russia","97.0",,,,
"1961-01-01","France","Italy","306.0",,,,
"1961-01-01","Sweden","German Demo","16.0",,,,
"1961-01-01","Belgium","Austria","21.0",,,,
"1961-01-01","Sweden","Portugal","10.0",,,,
"1961-01-01","Yugoslavia","Bulgaria","10.0",,,,
"1961-01-01","Romania","Greece","3.0",,,,
"1961-01-01","Denmark","Austria","14.0",,,,
"1961-01-01","France","Netherlands","253.0",,,,
"1961-01-01","France","German Demo","8.0",,,,
"1961-01-01","Spain","Italy","30.0",,,,
"1961-01-01","Norway","Spain","14.0",,,,
"1961-01-01","Yugoslavia","Poland","28.0",,,,
"1961-01-01","German Fede","Netherlands","936.0",,,,
"1961-01-01","Norway","Greece","3.0",,,,
"1961-01-01","German Demo","Netherlands","16.0",,,,
"1961-01-01","German Demo","Sweden","20.0",,,,
"1961-01-01","Portugal","Ireland","1.0",,,,
"1961-01-01","Spain","Netherlands","27.0",,,,
"1961-01-01","Norway","Italy","25.0",,,,
"1961-01-01","Italy","Norway","29.0",,,,
"1961-01-01","Austria","Bulgaria","6.0",,,,
"1961-01-01","Ireland","Poland","6.0",,,,
"1961-01-01","Yugoslavia","Denmark","5.0",,,,
"1961-01-01","German Fede","Portugal","34.0",,,,
"1961-01-01","German Fede","Austria","311.0",,,,
"1961-01-01","Netherlands","Spain","29.0",,,,
"1961-01-01","Belgium","Romania","7.0",,,,
"1961-01-01","Greece","Belgium","22.0",,,,
"1961-01-01","France","Romania","17.0",,,,
"1961-01-01","Bulgaria","Greece","2.0",,,,
"1961-01-01","Belgium","Yugoslavia","5.0",,,,
"1961-01-01","Netherlands","Bulgaria","3.0",,,,
"1961-01-01","Greece","German Demo","3.0",,,,
"1961-01-01","German Demo","Greece","7.0",,,,
"1961-01-01","Spain","Ireland","3.0",,,,
"1961-01-01","Spain","Belgium","13.0",,,,
"1961-01-01","Italy","German Fede","811.0",,,,
"1961-01-01","Ireland","France","15.0",,,,
"1961-01-01","Albania","Italy","5.0",,,,
"1961-01-01","Norway","Poland","5.0",,,,
"1961-01-01","Romania","German Demo","65.0",,,,
"1961-01-01","Austria","Netherlands","47.0",,,,
"1961-01-01","Ireland","Norway","2.0",,,,
"1961-01-01","Portugal","Romania","2.0",,,,
"1961-01-01","Belgium","Portugal","11.0",,,,
"1961-01-01","Belgium","Ireland","3.0",,,,
"1961-01-01","Denmark","Hungary","3.0",,,,
"1961-01-01","Romania","Spain","1.0",,,,
"1961-01-01","Sweden","Poland","25.0",,,,
"1961-01-01","Poland","France","22.0",,,,
"1961-01-01","Ireland","Portugal","2.0",,,,
"1961-01-01","Russia","Romania","351.0",,,,
"1961-01-01","Denmark","Netherlands","119.0",,,,
"1961-01-01","Yugoslavia","Spain","3.0",,,,
"1961-01-01","Italy","Greece","11.0",,,,
"1961-01-01","Yugoslavia","France","23.0",,,,
"1961-01-01","Poland","Portugal","1.0",,,,
"1961-01-01","Norway","Austria","12.0",,,,
"1961-01-01","Netherlands","Ireland","6.0",,,,
"1961-01-01","Russia","German Fede","204.0",,,,
"1961-01-01","German Demo","Belgium","11.0",,,,
"1961-01-01","Portugal","German Fede","104.0",,,,
"1961-01-01","German Fede","Norway","135.0",,,,
"1961-01-01","Bulgaria","Italy","10.0",,,,
"1961-01-01","Portugal","Greece","1.0",,,,
"1961-01-01","Yugoslavia","Norway","2.0",,,,
"1961-01-01","Austria","Norway","8.0",,,,
"1961-01-01","Bulgaria","German Fede","18.0",,,,
"1961-01-01","Russia","Greece","19.0",,,,
"1961-01-01","Austria","Sweden","22.0",,,,
"1961-01-01","Bulgaria","France","12.0",,,,
"1961-01-01","France","Denmark","40.0",,,,
"1961-01-01","Portugal","Spain","8.0",,,,
"1961-01-01","Norway","Russia","20.0",,,,
"1961-01-01","Netherlands","Belgium","920.0",,,,
"1961-01-01","German Fede","Yugoslavia","65.0",,,,
"1961-01-01","Hungary","Greece","7.0",,,,
"1961-01-01","German Demo","Denmark","13.0",,,,
"1961-01-01","Hungary","Denmark","3.0",,,,
"1961-01-01","Romania","Poland","35.0",,,,
"1961-01-01","Austria","Denmark","11.0",,,,
"1961-01-01","Greece","Poland","5.0",,,,
"1961-01-01","Greece","Spain","4.0",,,,
"1961-01-01","Yugoslavia","Italy","132.0",,,,
"1961-01-01","German Fede","Sweden","480.0",,,,
"1961-01-01","Greece","Italy","46.0",,,,
"1961-01-01","Norway","Hungary","2.0",,,,
"1961-01-01","Ireland","Russia","4.0",,,,
"1961-01-01","Yugoslavia","Russia","32.0",,,,
"1961-01-01","Sweden","Bulgaria","1.0",,,,
"1962-01-01","Austria","Greece","8.0",,,,
"1962-01-01","German Demo","Netherlands","9.0",,,,
"1962-01-01","Ireland","Norway","2.0",,,,
"1962-01-01","Portugal","Denmark","3.0",,,,
"1962-01-01","Greece","Norway","5.0",,,,
"1962-01-01","Denmark","Belgium","71.0",,,,
"1962-01-01","Ireland","Netherlands","23.0",,,,
"1962-01-01","Spain","German Demo","2.0",,,,
"1962-01-01","Denmark","Yugoslavia","2.0",,,,
"1962-01-01","Greece","Romania","6.0",,,,
"1962-01-01","Yugoslavia","Belgium","7.0",,,,
"1962-01-01","France","Austria","28.0",,,,
"1962-01-01","Ireland","Italy","10.0",,,,
"1962-01-01","Portugal","Norway","4.0",,,,
"1962-01-01","Bulgaria","Yugoslavia","6.0",,,,
"1962-01-01","German Demo","Greece","5.0",,,,
"1962-01-01","Norway","Belgium","43.0",,,,
"1962-01-01","France","Norway","35.0",,,,
"1962-01-01","Belgium","Netherlands","640.0",,,,
"1962-01-01","Greece","Russia","20.0",,,,
"1962-01-01","Hungary","Sweden","5.0",,,,
"1962-01-01","France","Sweden","146.0",,,,
"1962-01-01","Hungary","Greece","6.0",,,,
"1962-01-01","Sweden","Italy","114.0",,,,
"1962-01-01","Belgium","Spain","21.0",,,,
"1962-01-01","Spain","France","149.0",,,,
"1962-01-01","Italy","Yugoslavia","97.0",,,,
"1962-01-01","Yugoslavia","Sweden","11.0",,,,
"1962-01-01","Belgium","Ireland","2.0",,,,
"1962-01-01","Sweden","Greece","3.0",,,,
"1962-01-01","Romania","Greece","3.0",,,,
"1962-01-01","Ireland","France","20.0",,,,
"1962-01-01","Albania","Romania","1.0",,,,
"1962-01-01","Bulgaria","Romania","12.0",,,,
"1962-01-01","Poland","Belgium","7.0",,,,
"1962-01-01","Sweden","Russia","64.0",,,,
"1962-01-01","Netherlands","Bulgaria","2.0",,,,
"1962-01-01","Bulgaria","Norway","1.0",,,,
"1962-01-01","Denmark","Austria","17.0",,,,
"1962-01-01","German Fede","Norway","150.0",,,,
"1962-01-01","Italy","Denmark","56.0",,,,
"1962-01-01","France","Russia","111.0",,,,
"1962-01-01","Romania","Russia","408.0",,,,
"1962-01-01","Italy","Austria","189.0",,,,
"1962-01-01","Greece","German Demo","4.0",,,,
"1962-01-01","Denmark","France","84.0",,,,
"1962-01-01","Italy","Netherlands","163.0",,,,
"1962-01-01","Portugal","Netherlands","17.0",,,,
"1962-01-01","Sweden","Austria","32.0",,,,
"1962-01-01","Netherlands","Italy","147.0",,,,
"1962-01-01","Denmark","Russia","24.0",,,,
"1962-01-01","Austria","Bulgaria","7.0",,,,
"1962-01-01","Netherlands","Sweden","167.0",,,,
"1962-01-01","Norway","Romania","1.0",,,,
"1962-01-01","Austria","Italy","127.0",,,,
"1962-01-01","Denmark","Netherlands","133.0",,,,
"1962-01-01","Yugoslavia","France","26.0",,,,
"1962-01-01","Greece","Poland","6.0",,,,
"1962-01-01","Bulgaria","Austria","13.0",,,,
"1962-01-01","Norway","Austria","14.0",,,,
"1962-01-01","Netherlands","Greece","6.0",,,,
"1962-01-01","Romania","Hungary","40.0",,,,
"1962-01-01","Norway","Poland","8.0",,,,
"1962-01-01","Ireland","German Fede","52.0",,,,
"1962-01-01","Belgium","Norway","19.0",,,,
"1962-01-01","Ireland","German Demo","2.0",,,,
"1962-01-01","Netherlands","Yugoslavia","6.0",,,,
"1962-01-01","Ireland","Spain","7.0",,,,
"1962-01-01","Spain","Romania","2.0",,,,
"1962-01-01","Greece","Belgium","32.0",,,,
"1962-01-01","German Demo","Belgium","13.0",,,,
"1962-01-01","Netherlands","Poland","12.0",,,,
"1962-01-01","France","German Fede","1324.0",,,,
"1962-01-01","Hungary","Romania","38.0",,,,
"1962-01-01","France","Italy","415.0",,,,
"1962-01-01","German Demo","Denmark","22.0",,,,
"1962-01-01","Belgium","Austria","19.0",,,,
"1962-01-01","Austria","Spain","8.0",,,,
"1962-01-01","Greece","Spain","2.0",,,,
"1962-01-01","Belgium","Sweden","114.0",,,,
"1962-01-01","Portugal","Greece","3.0",,,,
"1962-01-01","Bulgaria","Spain","1.0",,,,
"1962-01-01","Ireland","Belgium","17.0",,,,
"1962-01-01","Netherlands","Austria","45.0",,,,
"1962-01-01","Italy","Sweden","121.0",,,,
"1962-01-01","Bulgaria","Italy","13.0",,,,
"1962-01-01","Italy","Greece","21.0",,,,
"1962-01-01","Romania","German Fede","88.0",,,,
"1962-01-01","Yugoslavia","Italy","105.0",,,,
"1962-01-01","Sweden","Bulgaria","1.0",,,,
"1962-01-01","Portugal","Spain","7.0",,,,
"1962-01-01","France","Belgium","473.0",,,,
"1962-01-01","Denmark","Ireland","3.0",,,,
"1962-01-01","France","Hungary","8.0",,,,
"1962-01-01","France","Bulgaria","9.0",,,,
"1962-01-01","Bulgaria","Belgium","5.0",,,,
"1962-01-01","German Demo","Yugoslavia","35.0",,,,
"1962-01-01","Italy","Norway","34.0",,,,
"1962-01-01","Sweden","Spain","25.0",,,,
"1962-01-01","Netherlands","Belgium","999.0",,,,
"1962-01-01","Yugoslavia","Denmark","3.0",,,,
"1962-01-01","Italy","Ireland","4.0",,,,
"1962-01-01","Austria","France","60.0",,,,
"1962-01-01","Russia","Netherlands","32.0",,,,
"1962-01-01","German Fede","Yugoslavia","81.0",,,,
"1962-01-01","German Fede","Denmark","303.0",,,,
"1962-01-01","Hungary","France","28.0",,,,
"1962-01-01","Denmark","Hungary","4.0",,,,
"1962-01-01","Belgium","German Fede","810.0",,,,
"1962-01-01","Netherlands","France","251.0",,,,
"1962-01-01","German Demo","Romania","47.0",,,,
"1962-01-01","Spain","German Fede","207.0",,,,
"1962-01-01","Netherlands","Norway","28.0",,,,
"1962-01-01","France","Yugoslavia","12.0",,,,
"1962-01-01","Yugoslavia","Austria","32.0",,,,
"1962-01-01","Sweden","Hungary","7.0",,,,
"1962-01-01","German Fede","Sweden","501.0",,,,
"1962-01-01","Italy","Albania","1.0",,,,
"1962-01-01","Ireland","Austria","1.0",,,,
"1962-01-01","Spain","Portugal","11.0",,,,
"1962-01-01","Russia","Italy","102.0",,,,
"1962-01-01","Austria","German Fede","657.0",,,,
"1962-01-01","Greece","Bulgaria","4.0",,,,
"1962-01-01","Romania","Italy","51.0",,,,
"1962-01-01","Italy","German Fede","1034.0",,,,
"1962-01-01","Austria","Portugal","3.0",,,,
"1962-01-01","German Demo","France","16.0",,,,
"1962-01-01","France","Denmark","32.0",,,,
"1962-01-01","German Demo","Norway","6.0",,,,
"1962-01-01","Bulgaria","Sweden","2.0",,,,
"1962-01-01","Yugoslavia","German Demo","36.0",,,,
"1962-01-01","Russia","Greece","19.0",,,,
"1962-01-01","Hungary","Italy","23.0",,,,
"1962-01-01","Sweden","France","128.0",,,,
"1962-01-01","Norway","France","63.0",,,,
"1962-01-01","Denmark","German Demo","16.0",,,,
"1962-01-01","Denmark","Greece","1.0",,,,
"1962-01-01","Greece","France","56.0",,,,
"1962-01-01","Netherlands","Denmark","40.0",,,,
"1962-01-01","Denmark","Norway","91.0",,,,
"1962-01-01","German Fede","France","1320.0",,,,
"1962-01-01","Belgium","Romania","6.0",,,,
"1962-01-01","Greece","Netherlands","28.0",,,,
"1962-01-01","Poland","Netherlands","9.0",,,,
"1962-01-01","Austria","Norway","7.0",,,,
"1962-01-01","Norway","Bulgaria","1.0",,,,
"1962-01-01","Norway","German Demo","8.0",,,,
"1962-01-01","Spain","Poland","11.0",,,,
"1962-01-01","France","Greece","19.0",,,,
"1962-01-01","German Fede","Poland","82.0",,,,
"1962-01-01","Portugal","Belgium","22.0",,,,
"1962-01-01","Netherlands","Hungary","7.0",,,,
"1962-01-01","Bulgaria","German Fede","25.0",,,,
"1962-01-01","Sweden","Yugoslavia","8.0",,,,
"1962-01-01","Italy","Romania","35.0",,,,
"1962-01-01","Ireland","Poland","5.0",,,,
"1962-01-01","Belgium","Denmark","17.0",,,,
"1962-01-01","Austria","Netherlands","48.0",,,,
"1962-01-01","Greece","German Fede","133.0",,,,
"1962-01-01","Denmark","Sweden","259.0",,,,
"1962-01-01","German Fede","Portugal","39.0",,,,
"1962-01-01","Spain","Sweden","37.0",,,,
"1962-01-01","Romania","Poland","39.0",,,,
"1962-01-01","Belgium","Italy","128.0",,,,
"1962-01-01","Denmark","Spain","14.0",,,,
"1962-01-01","German Fede","Hungary","49.0",,,,
"1962-01-01","Ireland","Greece","1.0",,,,
"1962-01-01","Portugal","Austria","4.0",,,,
"1962-01-01","Norway","Sweden","283.0",,,,
"1962-01-01","Italy","Spain","54.0",,,,
"1962-01-01","Yugoslavia","German Fede","100.0",,,,
"1962-01-01","Albania","Italy","1.0",,,,
"1962-01-01","Greece","Yugoslavia","10.0",,,,
"1962-01-01","Netherlands","Portugal","9.0",,,,
"1962-01-01","Poland","Ireland","1.0",,,,
"1962-01-01","Bulgaria","France","10.0",,,,
"1962-01-01","Romania","Norway","1.0",,,,
"1962-01-01","Russia","German Fede","207.0",,,,
"1962-01-01","Sweden","Poland","34.0",,,,
"1962-01-01","Netherlands","Romania","3.0",,,,
"1962-01-01","Austria","Sweden","23.0",,,,
"1962-01-01","Denmark","Portugal","10.0",,,,
"1962-01-01","Romania","Bulgaria","19.0",,,,
"1962-01-01","Belgium","German Demo","16.0",,,,
"1962-01-01","Austria","Russia","44.0",,,,
"1962-01-01","Russia","Romania","343.0",,,,
"1962-01-01","Norway","Netherlands","80.0",,,,
"1962-01-01","Norway","Russia","18.0",,,,
"1962-01-01","Romania","Austria","20.0",,,,
"1962-01-01","Spain","Belgium","30.0",,,,
"1962-01-01","France","German Demo","9.0",,,,
"1962-01-01","Romania","Yugoslavia","9.0",,,,
"1962-01-01","Hungary","German Fede","50.0",,,,
"1962-01-01","Yugoslavia","Russia","59.0",,,,
"1962-01-01","Italy","Russia","166.0",,,,
"1962-01-01","Yugoslavia","Norway","2.0",,,,
"1962-01-01","Yugoslavia","Spain","3.0",,,,
"1962-01-01","Spain","Ireland","4.0",,,,
"1962-01-01","Hungary","Netherlands","10.0",,,,
"1962-01-01","Italy","Hungary","23.0",,,,
"1962-01-01","German Fede","Russia","215.0",,,,
"1962-01-01","Austria","Romania","13.0",,,,
"1962-01-01","German Demo","Italy","2.0",,,,
"1962-01-01","Hungary","Norway","2.0",,,,
"1962-01-01","Yugoslavia","Albania","1.0",,,,
"1962-01-01","Romania","Denmark","5.0",,,,
"1962-01-01","Albania","France","4.0",,,,
"1962-01-01","Austria","German Demo","19.0",,,,
"1962-01-01","German Fede","Bulgaria","27.0",,,,
"1962-01-01","Yugoslavia","Poland","32.0",,,,
"1962-01-01","Yugoslavia","Netherlands","13.0",,,,
"1962-01-01","Greece","Portugal","2.0",,,,
"1962-01-01","Sweden","German Fede","687.0",,,,
"1962-01-01","Austria","Belgium","26.0",,,,
"1962-01-01","Sweden","Denmark","149.0",,,,
"1962-01-01","Greece","Austria","15.0",,,,
"1962-01-01","Italy","France","549.0",,,,
"1962-01-01","Spain","Yugoslavia","2.0",,,,
"1962-01-01","Denmark","Italy","60.0",,,,
"1962-01-01","Bulgaria","Greece","3.0",,,,
"1962-01-01","German Demo","Spain","2.0",,,,
"1962-01-01","Ireland","Sweden","11.0",,,,
"1962-01-01","France","Portugal","19.0",,,,
"1962-01-01","Russia","Yugoslavia","43.0",,,,
"1962-01-01","Norway","Italy","35.0",,,,
"1962-01-01","Denmark","German Fede","476.0",,,,
"1962-01-01","Hungary","Austria","28.0",,,,
"1962-01-01","Hungary","Belgium","8.0",,,,
"1962-01-01","Russia","France","138.0",,,,
"1962-01-01","Ireland","Russia","6.0",,,,
"1962-01-01","Sweden","Portugal","11.0",,,,
"1962-01-01","Greece","Hungary","6.0",,,,
"1962-01-01","Spain","Netherlands","35.0",,,,
"1962-01-01","Romania","Belgium","5.0",,,,
"1962-01-01","German Fede","Netherlands","1052.0",,,,
"1962-01-01","Sweden","Romania","4.0",,,,
"1962-01-01","Yugoslavia","Romania","4.0",,,,
"1962-01-01","German Fede","Belgium","658.0",,,,
"1962-01-01","Spain","Italy","45.0",,,,
"1962-01-01","Russia","Austria","54.0",,,,
"1962-01-01","Yugoslavia","Hungary","21.0",,,,
"1962-01-01","Sweden","Belgium","93.0",,,,
"1962-01-01","Portugal","German Fede","93.0",,,,
"1962-01-01","Russia","Belgium","24.0",,,,
"1962-01-01","Belgium","Yugoslavia","6.0",,,,
"1962-01-01","Albania","German Fede","1.0",,,,
"1962-01-01","Norway","Greece","2.0",,,,
"1962-01-01","Belgium","Russia","44.0",,,,
"1962-01-01","Belgium","France","632.0",,,,
"1962-01-01","Spain","Denmark","16.0",,,,
"1962-01-01","Belgium","Greece","2.0",,,,
"1962-01-01","German Demo","Sweden","28.0",,,,
"1962-01-01","German Fede","Austria","345.0",,,,
"1962-01-01","Netherlands","Ireland","3.0",,,,
"1962-01-01","Romania","Spain","1.0",,,,
"1962-01-01","Belgium","Portugal","11.0",,,,
"1962-01-01","Norway","Ireland","1.0",,,,
"1962-01-01","Romania","Portugal","2.0",,,,
"1962-01-01","German Fede","Ireland","15.0",,,,
"1962-01-01","Romania","German Demo","61.0",,,,
"1962-01-01","Ireland","Denmark","6.0",,,,
"1962-01-01","Austria","Poland","33.0",,,,
"1962-01-01","Yugoslavia","Greece","18.0",,,,
"1962-01-01","German Fede","Italy","935.0",,,,
"1962-01-01","Greece","Denmark","8.0",,,,
"1962-01-01","Austria","Denmark","14.0",,,,
"1962-01-01","Norway","Spain","15.0",,,,
"1962-01-01","France","Spain","94.0",,,,
"1962-01-01","Portugal","France","55.0",,,,
"1962-01-01","Bulgaria","Netherlands","1.0",,,,
"1962-01-01","Spain","Austria","10.0",,,,
"1962-01-01","Hungary","Denmark","3.0",,,,
"1962-01-01","Poland","Spain","8.0",,,,
"1962-01-01","Austria","Hungary","30.0",,,,
"1962-01-01","Portugal","Sweden","17.0",,,,
"1962-01-01","Denmark","Poland","28.0",,,,
"1962-01-01","Belgium","Bulgaria","3.0",,,,
"1962-01-01","France","Romania","22.0",,,,
"1962-01-01","Italy","Bulgaria","16.0",,,,
"1962-01-01","Netherlands","German Fede","1234.0",,,,
"1962-01-01","Yugoslavia","Bulgaria","11.0",,,,
"1962-01-01","Belgium","Hungary","4.0",,,,
"1962-01-01","Spain","Hungary","1.0",,,,
"1962-01-01","German Fede","Spain","167.0",,,,
"1962-01-01","Italy","German Demo","5.0",,,,
"1962-01-01","Netherlands","German Demo","18.0",,,,
"1962-01-01","Norway","Hungary","2.0",,,,
"1962-01-01","Romania","Netherlands","5.0",,,,
"1962-01-01","Sweden","Norway","135.0",,,,
"1962-01-01","Italy","Belgium","158.0",,,,
"1962-01-01","Romania","Albania","1.0",,,,
"1962-01-01","Spain","Norway","11.0",,,,
"1962-01-01","Greece","Italy","54.0",,,,
"1962-01-01","Portugal","Italy","26.0",,,,
"1962-01-01","Norway","German Fede","295.0",,,,
"1962-01-01","Italy","Poland","46.0",,,,
"1962-01-01","Spain","Greece","1.0",,,,
"1962-01-01","Belgium","Poland","12.0",,,,
"1962-01-01","France","Netherlands","289.0",,,,
"1962-01-01","Greece","Sweden","24.0",,,,
"1962-01-01","Sweden","Ireland","1.0",,,,
"1962-01-01","Ireland","Portugal","1.0",,,,
"1962-01-01","Poland","France","25.0",,,,
"1962-01-01","Netherlands","Russia","36.0",,,,
"1962-01-01","Austria","Yugoslavia","25.0",,,,
"1962-01-01","Sweden","German Demo","17.0",,,,
"1962-01-01","Netherlands","Spain","24.0",,,,
"1962-01-01","Spain","Russia","2.0",,,,
"1962-01-01","German Fede","Greece","64.0",,,,
"1962-01-01","Romania","Sweden","7.0",,,,
"1962-01-01","Spain","Bulgaria","1.0",,,,
"1962-01-01","France","Poland","24.0",,,,
"1962-01-01","Hungary","Spain","1.0",,,,
"1962-01-01","Poland","German Fede","66.0",,,,
