"time","n1","n2","weight",,,,
"t_4","18","14","12.965576",,,,
"t_4","37","17","3.9511368",,,,
"t_4","02","06","19.870552",,,,
"t_4","34","15","25.703587",,,,
"t_4","26","09","3.8440588",,,,
"t_4","13","30","28.47105",,,,
"t_4","33","25","4.9598107",,,,
"t_4","20","03","29.70759",,,,
"t_4","30","24","27.940481",,,,
"t_4","35","15","34.217697",,,,
"t_4","25","22","16.895155",,,,
"t_4","36","03","43.548912",,,,
"t_4","20","24","35.959023",,,,
"t_4","35","14","0.21441108",,,,
"t_4","39","21","35.501297",,,,
"t_4","37","01","20.262789",,,,
"t_4","26","37","28.380976",,,,
"t_4","26","39","42.972652",,,,
"t_4","17","16","12.086802",,,,
"t_4","36","12","9.283443",,,,
"t_4","38","25","9.515764",,,,
"t_4","23","22","18.466364",,,,
"t_4","16","28","12.577386",,,,
"t_4","37","32","4.293203",,,,
"t_4","07","21","18.859608",,,,
"t_4","01","15","7.2374167",,,,
"t_4","09","18","15.605365",,,,
"t_4","27","36","38.542465",,,,
"t_4","23","06","21.401714",,,,
"t_4","40","31","9.630304",,,,
"t_4","18","06","13.04341",,,,
"t_4","19","09","11.732654",,,,
"t_4","04","35","2.2321813",,,,
"t_4","36","32","9.143676",,,,
"t_4","20","33","12.004117",,,,
"t_4","34","12","22.01019",,,,
"t_4","32","14","24.67561",,,,
"t_4","37","29","17.59728",,,,
"t_4","07","02","33.94858",,,,
"t_4","01","18","6.527745",,,,
"t_4","36","18","34.85396",,,,
"t_4","11","12","6.7152348",,,,
"t_4","31","05","24.312813",,,,
"t_4","38","18","25.051271",,,,
"t_4","06","35","33.045654",,,,
"t_4","05","11","21.540522",,,,
"t_4","24","05","8.704698",,,,
"t_4","21","23","10.196013",,,,
"t_4","14","35","0.21441108",,,,
"t_4","14","05","12.64215",,,,
"t_4","24","37","16.247242",,,,
"t_4","28","34","6.010764",,,,
"t_4","26","21","15.851508",,,,
"t_4","39","18","18.5741",,,,
"t_4","04","34","35.960976",,,,
"t_4","05","39","4.757915",,,,
"t_4","34","06","13.522264",,,,
"t_4","12","22","1.1773386",,,,
"t_4","17","10","9.618577",,,,
"t_4","22","34","8.156987",,,,
"t_4","36","01","7.767243",,,,
"t_4","29","17","16.965626",,,,
"t_4","21","36","9.116519",,,,
"t_4","23","38","0.16668124",,,,
"t_4","25","02","75.40819",,,,
"t_4","38","27","42.82516",,,,
"t_4","11","07","1.7119143",,,,
"t_4","35","40","7.889483",,,,
"t_4","39","05","4.757915",,,,
"t_4","13","28","5.1875076",,,,
"t_4","15","21","36.654903",,,,
"t_4","33","05","5.172462",,,,
"t_4","32","04","0.07671882",,,,
"t_4","37","21","9.924619",,,,
"t_4","38","33","20.483253",,,,
"t_4","02","29","10.099088",,,,
"t_4","22","12","1.1773386",,,,
"t_4","03","17","38.12336",,,,
"t_4","33","15","4.2481723",,,,
"t_4","02","07","33.94858",,,,
"t_4","21","13","2.4583995",,,,
"t_4","25","10","8.917971",,,,
"t_4","36","09","2.636401",,,,
"t_4","32","26","44.286407",,,,
"t_4","22","21","27.367643",,,,
"t_4","18","29","16.71156",,,,
"t_4","17","30","12.040046",,,,
"t_4","20","32","26.505907",,,,
"t_4","40","13","31.248764",,,,
"t_4","13","29","13.972963",,,,
"t_4","09","35","9.406987",,,,
"t_4","07","19","14.934014",,,,
"t_4","35","16","7.3225393",,,,
"t_4","29","07","21.333656",,,,
"t_4","17","15","19.11358",,,,
"t_4","28","03","27.906868",,,,
"t_4","07","27","24.137651",,,,
"t_4","18","39","18.5741",,,,
"t_4","11","33","45.30265",,,,
"t_4","01","36","7.767243",,,,
"t_4","12","20","2.6878104",,,,
"t_4","18","12","9.556834",,,,
"t_4","03","35","11.913161",,,,
"t_4","13","40","31.248764",,,,
"t_4","22","19","35.28957",,,,
"t_4","32","15","2.7939825",,,,
"t_4","13","23","39.62967",,,,
"t_4","03","38","9.11026",,,,
"t_4","28","24","1.1304833",,,,
"t_4","29","23","2.6862397",,,,
"t_4","20","30","35.653175",,,,
"t_4","19","30","13.632091",,,,
"t_4","30","37","2.2232866",,,,
"t_4","09","01","15.056278",,,,
"t_4","19","20","13.957568",,,,
"t_4","06","23","21.401714",,,,
"t_4","16","37","47.86267",,,,
"t_4","13","36","46.526142",,,,
"t_4","27","15","26.351048",,,,
"t_4","14","11","3.8446891",,,,
"t_4","39","40","25.369272",,,,
"t_4","34","36","36.39751",,,,
"t_4","19","21","22.082657",,,,
"t_4","11","26","17.256529",,,,
"t_4","32","08","11.759796",,,,
"t_4","19","32","8.649214",,,,
"t_4","16","17","12.086802",,,,
"t_4","22","37","18.400469",,,,
"t_4","38","26","17.90067",,,,
"t_4","21","26","15.851508",,,,
"t_4","24","38","10.005444",,,,
"t_4","16","35","7.3225393",,,,
"t_4","23","09","32.701954",,,,
"t_4","36","23","14.783121",,,,
"t_4","08","15","16.80724",,,,
"t_4","27","04","39.288063",,,,
"t_4","02","31","29.321228",,,,
"t_4","38","10","10.687909",,,,
"t_4","19","15","31.53785",,,,
"t_4","11","05","21.540522",,,,
"t_4","29","30","17.617044",,,,
"t_4","15","32","2.7939825",,,,
"t_4","26","08","3.5635154",,,,
"t_4","01","33","34.28001",,,,
"t_4","35","19","5.3983407",,,,
"t_4","35","28","2.5226007",,,,
"t_4","21","17","27.718487",,,,
"t_4","32","39","4.4345675",,,,
"t_4","28","29","35.792248",,,,
"t_4","08","18","1.2627661",,,,
"t_4","21","11","39.32874",,,,
"t_4","18","24","17.570753",,,,
"t_4","01","24","35.600224",,,,
"t_4","03","14","21.490553",,,,
"t_4","19","26","3.9284854",,,,
"t_4","08","34","10.14772",,,,
"t_4","19","22","35.28957",,,,
"t_4","40","36","8.987961",,,,
"t_4","29","02","10.099088",,,,
"t_4","29","08","38.42014",,,,
"t_4","03","39","58.120132",,,,
"t_4","30","36","2.925184",,,,
"t_4","35","37","31.928328",,,,
"t_4","29","03","28.84869",,,,
"t_4","34","02","31.710218",,,,
"t_4","35","34","20.002653",,,,
"t_4","10","25","8.917971",,,,
"t_4","04","13","1.9988711",,,,
"t_4","05","12","10.372133",,,,
"t_4","29","20","53.789272",,,,
"t_4","36","38","14.091586",,,,
"t_4","29","05","27.359705",,,,
"t_4","38","20","34.27993",,,,
"t_4","25","40","18.488186",,,,
"t_4","09","34","26.274298",,,,
"t_4","17","03","38.12336",,,,
"t_4","32","20","26.505907",,,,
"t_4","18","37","44.555115",,,,
"t_4","06","02","19.870552",,,,
"t_4","08","31","15.558512",,,,
"t_4","37","04","37.749027",,,,
"t_4","37","20","24.358454",,,,
"t_4","07","32","9.024951",,,,
"t_4","30","09","57.617153",,,,
"t_4","31","02","29.321228",,,,
"t_4","15","30","51.07092",,,,
"t_4","26","03","2.2790184",,,,
"t_4","16","05","1.0227256",,,,
"t_4","12","31","33.48729",,,,
"t_4","08","13","12.882575",,,,
"t_4","21","03","1.4905707",,,,
"t_4","22","14","4.0747066",,,,
"t_4","12","21","30.886095",,,,
"t_4","34","09","26.274298",,,,
"t_4","22","04","36.094196",,,,
"t_4","31","37","7.54079",,,,
"t_4","29","15","36.60871",,,,
"t_4","09","36","2.636401",,,,
"t_4","01","12","17.513405",,,,
"t_4","18","02","16.873838",,,,
"t_4","35","07","28.55071",,,,
"t_4","36","34","36.39751",,,,
"t_4","17","26","30.534529",,,,
"t_4","11","14","3.8446891",,,,
"t_4","09","19","11.732654",,,,
"t_4","39","02","7.8637004",,,,
"t_4","38","28","6.1425257",,,,
"t_4","24","18","17.570753",,,,
"t_4","05","20","23.174078",,,,
"t_4","20","12","2.6878104",,,,
"t_4","10","37","33.316277",,,,
"t_4","12","23","51.42807",,,,
"t_4","16","33","13.377938",,,,
"t_4","20","35","36.321205",,,,
"t_4","21","30","23.25207",,,,
"t_4","21","07","18.859608",,,,
"t_4","16","21","52.44048",,,,
"t_4","01","07","19.170736",,,,
"t_4","27","18","0.10304789",,,,
"t_4","25","06","10.092205",,,,
"t_4","06","07","2.1633098",,,,
"t_4","27","30","45.001102",,,,
"t_4","20","40","27.153675",,,,
"t_4","33","13","9.653253",,,,
"t_4","03","22","9.788798",,,,
"t_4","34","37","18.201727",,,,
"t_4","05","19","12.880264",,,,
"t_4","02","22","36.046864",,,,
"t_4","15","01","7.2374167",,,,
"t_4","22","13","58.984688",,,,
"t_4","23","37","12.922923",,,,
"t_4","03","37","35.106186",,,,
"t_4","09","21","14.782648",,,,
"t_4","06","25","10.092205",,,,
"t_4","23","36","14.783121",,,,
"t_4","38","32","37.548653",,,,
"t_4","08","06","19.33714",,,,
"t_4","29","37","17.59728",,,,
"t_4","17","07","4.6072454",,,,
"t_4","38","02","11.145553",,,,
"t_4","04","12","49.7193",,,,
"t_4","40","35","7.889483",,,,
"t_4","29","13","13.972963",,,,
"t_4","24","30","27.940481",,,,
"t_4","04","31","17.44784",,,,
"t_4","36","33","28.95255",,,,
"t_4","12","30","47.83816",,,,
"t_4","24","11","38.622044",,,,
"t_4","28","40","12.486045",,,,
"t_4","20","38","34.27993",,,,
"t_4","35","20","36.321205",,,,
"t_4","27","33","0.084224865",,,,
"t_4","05","07","20.22102",,,,
"t_4","01","06","22.72299",,,,
"t_4","40","33","24.24396",,,,
"t_4","10","26","24.168024",,,,
"t_4","09","16","30.726639",,,,
"t_4","24","32","42.2529",,,,
"t_4","37","19","31.094997",,,,
"t_4","05","29","27.359705",,,,
"t_4","16","19","38.089504",,,,
"t_4","38","17","21.243229",,,,
"t_4","17","29","16.965626",,,,
"t_4","29","24","18.995007",,,,
"t_4","02","40","7.1525464",,,,
"t_5","13","24","24.895582",,,,
"t_5","01","22","7.426263",,,,
"t_5","08","21","8.833526",,,,
"t_5","39","19","1.455172",,,,
"t_5","13","06","37.872616",,,,
"t_5","19","02","45.344097",,,,
"t_5","27","07","14.257015",,,,
"t_5","02","38","9.569441",,,,
"t_5","10","22","52.270992",,,,
"t_5","02","04","26.06784",,,,
"t_5","39","35","3.746905",,,,
"t_5","22","07","18.05653",,,,
"t_5","15","04","18.43183",,,,
"t_5","35","05","16.866495",,,,
"t_5","14","08","43.83695",,,,
"t_5","34","22","18.436415",,,,
"t_5","35","02","31.089806",,,,
"t_5","09","35","43.765957",,,,
"t_5","32","04","51.414845",,,,
"t_5","26","13","19.713217",,,,
"t_5","02","37","36.800182",,,,
"t_5","26","06","53.42882",,,,
"t_5","36","06","21.470804",,,,
"t_5","33","14","28.875458",,,,
"t_5","01","33","13.875098",,,,
"t_5","07","13","12.8922415",,,,
"t_5","02","13","23.94031",,,,
"t_5","28","18","12.792192",,,,
"t_5","28","25","3.4873517",,,,
"t_5","15","36","8.12636",,,,
"t_5","36","31","11.001221",,,,
"t_5","07","32","21.78148",,,,
"t_5","36","27","22.409166",,,,
"t_5","13","32","53.07403",,,,
"t_5","16","09","41.76837",,,,
"t_5","19","04","1.5005176",,,,
"t_5","01","34","17.366974",,,,
"t_5","28","21","29.229765",,,,
"t_5","21","15","18.531157",,,,
"t_5","36","34","15.709146",,,,
"t_5","08","28","29.90071",,,,
"t_5","39","02","31.989279",,,,
"t_5","12","03","13.184853",,,,
"t_5","11","28","0.48317188",,,,
"t_5","16","18","12.44789",,,,
"t_5","06","36","21.470804",,,,
"t_5","18","12","25.429943",,,,
"t_5","02","35","31.089806",,,,
"t_5","34","13","3.2662776",,,,
"t_5","29","15","3.7497985",,,,
"t_5","30","09","7.347337",,,,
"t_5","22","13","5.173935",,,,
"t_5","28","11","0.48317188",,,,
"t_5","10","11","23.381693",,,,
"t_5","31","24","4.613164",,,,
"t_5","07","35","15.547858",,,,
"t_5","08","34","36.97861",,,,
"t_5","26","35","38.617672",,,,
"t_5","10","03","14.597394",,,,
"t_5","22","25","21.690498",,,,
"t_5","38","21","34.185623",,,,
"t_5","05","24","83.62462",,,,
"t_5","06","08","34.24933",,,,
"t_5","21","05","4.546909",,,,
"t_5","28","17","22.652151",,,,
"t_5","14","24","11.563671",,,,
"t_5","02","11","4.2525616",,,,
"t_5","12","31","36.505188",,,,
"t_5","24","14","11.563671",,,,
"t_5","04","07","46.706894",,,,
"t_5","03","13","45.918354",,,,
"t_5","25","38","23.37117",,,,
"t_5","30","07","16.128777",,,,
"t_5","02","39","31.989279",,,,
"t_5","26","21","10.417586",,,,
"t_5","02","19","45.344097",,,,
"t_5","17","07","4.2332745",,,,
"t_5","38","19","14.19179",,,,
"t_5","07","29","8.640343",,,,
"t_5","24","35","19.888475",,,,
"t_5","06","13","37.872616",,,,
"t_5","18","08","36.667934",,,,
"t_5","23","06","25.444763",,,,
"t_5","10","17","27.796564",,,,
"t_5","39","08","0.58526754",,,,
"t_5","30","19","5.234593",,,,
"t_5","15","19","41.53874",,,,
"t_5","22","26","41.675125",,,,
"t_5","20","22","33.992767",,,,
"t_5","06","22","37.699818",,,,
"t_5","39","16","14.28194",,,,
"t_5","03","10","14.597394",,,,
"t_5","23","34","31.456177",,,,
"t_5","07","31","32.350246",,,,
"t_5","28","40","48.09876",,,,
"t_5","05","21","4.546909",,,,
"t_5","15","09","3.8454206",,,,
"t_5","03","04","10.870846",,,,
"t_5","25","17","21.40503",,,,
"t_5","31","23","43.563995",,,,
"t_5","14","21","12.998244",,,,
"t_5","37","32","13.015896",,,,
"t_5","18","38","40.25827",,,,
"t_5","34","06","15.274605",,,,
"t_5","03","18","20.471926",,,,
"t_5","32","19","1.459607",,,,
"t_5","20","12","3.0862966",,,,
"t_5","10","33","62.81785",,,,
"t_5","04","28","6.2880383",,,,
"t_5","17","15","5.8705506",,,,
"t_5","28","10","0.99229133",,,,
"t_5","05","01","23.311705",,,,
"t_5","07","08","74.43492",,,,
"t_5","12","16","15.988104",,,,
"t_5","04","19","1.5005176",,,,
"t_5","01","11","65.453125",,,,
"t_5","40","38","3.688112",,,,
"t_5","27","33","23.353743",,,,
"t_5","28","32","22.909859",,,,
"t_5","39","30","33.222164",,,,
"t_5","24","02","9.797303",,,,
"t_5","06","30","10.501941",,,,
"t_5","05","09","26.757856",,,,
"t_5","02","23","16.777563",,,,
"t_5","37","12","9.168288",,,,
"t_5","10","21","5.610981",,,,
"t_5","35","12","26.276363",,,,
"t_5","01","36","37.391968",,,,
"t_5","26","01","53.33476",,,,
"t_5","29","20","27.966146",,,,
"t_5","11","35","20.920517",,,,
"t_5","28","33","15.379215",,,,
"t_5","14","12","6.0408697",,,,
"t_5","37","11","2.6150105",,,,
"t_5","32","07","21.78148",,,,
"t_5","23","18","24.02543",,,,
"t_5","29","12","15.801542",,,,
"t_5","38","32","10.819879",,,,
"t_5","14","20","58.10579",,,,
"t_5","28","09","34.41381",,,,
"t_5","25","07","21.213896",,,,
"t_5","38","08","7.5912824",,,,
"t_5","08","24","11.095597",,,,
"t_5","13","09","27.64653",,,,
"t_5","36","04","16.794865",,,,
"t_5","15","12","7.287194",,,,
"t_5","32","30","19.543013",,,,
"t_5","14","11","11.699653",,,,
"t_5","22","21","24.693274",,,,
"t_5","10","40","19.699894",,,,
"t_5","04","39","30.762009",,,,
"t_5","26","29","34.35959",,,,
"t_5","26","22","41.675125",,,,
"t_5","16","25","28.735313",,,,
"t_5","30","37","11.065508",,,,
"t_5","34","23","31.456177",,,,
"t_5","26","30","27.179657",,,,
"t_5","09","13","27.64653",,,,
"t_5","06","28","25.845871",,,,
"t_5","02","17","0.8418314",,,,
"t_5","22","02","0.5948902",,,,
"t_5","33","27","23.353743",,,,
"t_5","14","09","0.8515771",,,,
"t_5","06","39","19.083614",,,,
"t_5","05","02","3.6544325",,,,
"t_5","21","08","8.833526",,,,
"t_5","12","06","2.5049531",,,,
"t_5","04","38","9.911139",,,,
"t_5","22","32","60.5135",,,,
"t_5","05","29","40.629894",,,,
"t_5","37","23","19.438557",,,,
"t_5","25","16","28.735313",,,,
"t_5","18","22","45.77672",,,,
"t_5","29","17","48.28618",,,,
"t_5","27","21","25.758213",,,,
"t_5","40","21","54.52799",,,,
"t_5","03","02","39.37947",,,,
"t_5","15","08","8.890986",,,,
"t_5","10","14","8.202926",,,,
"t_5","01","24","42.141174",,,,
"t_5","18","28","12.792192",,,,
"t_5","30","26","27.179657",,,,
"t_5","28","06","25.845871",,,,
"t_5","17","20","20.411272",,,,
"t_5","26","14","26.451078",,,,
"t_5","11","25","11.195433",,,,
"t_5","25","36","0.10202656",,,,
"t_5","31","22","1.3886874",,,,
"t_5","24","22","24.029623",,,,
"t_5","39","04","30.762009",,,,
"t_5","09","36","20.87044",,,,
"t_5","25","30","22.122261",,,,
"t_5","11","37","2.6150105",,,,
"t_5","11","05","2.5923653",,,,
"t_5","36","01","37.391968",,,,
"t_5","23","30","2.595052",,,,
"t_5","04","12","9.810313",,,,
"t_5","36","05","4.2071056",,,,
"t_5","17","21","30.648314",,,,
"t_5","07","06","36.12878",,,,
"t_5","35","16","46.050556",,,,
"t_5","36","33","45.62012",,,,
"t_5","01","08","24.464247",,,,
"t_5","28","29","35.26573",,,,
"t_5","36","23","23.060156",,,,
"t_5","30","22","11.619059",,,,
"t_5","28","07","16.67391",,,,
"t_5","12","37","9.168288",,,,
"t_5","40","24","33.365875",,,,
"t_5","30","33","6.1563253",,,,
"t_5","30","05","17.68893",,,,
"t_5","10","28","0.99229133",,,,
"t_5","25","05","1.4991128",,,,
"t_5","18","40","8.869047",,,,
"t_5","34","39","0.23715872",,,,
"t_5","37","06","20.494516",,,,
"t_5","38","25","23.37117",,,,
"t_5","10","15","3.6660368",,,,
"t_5","32","15","0.6729208",,,,
"t_5","09","17","2.2525065",,,,
"t_5","31","39","8.462383",,,,
"t_5","19","39","1.455172",,,,
"t_5","34","11","32.463505",,,,
"t_5","16","05","22.124271",,,,
"t_5","08","26","30.017378",,,,
"t_5","07","03","10.4984455",,,,
"t_5","08","18","36.667934",,,,
"t_5","15","11","21.079903",,,,
"t_5","17","29","48.28618",,,,
"t_5","04","29","17.50549",,,,
"t_5","08","01","24.464247",,,,
"t_5","33","13","26.430452",,,,
"t_5","11","27","4.364238",,,,
"t_5","06","10","3.1269102",,,,
"t_5","09","16","41.76837",,,,
"t_5","06","16","35.57074",,,,
"t_5","08","23","0.85719687",,,,
"t_5","17","03","47.02954",,,,
"t_5","34","18","13.009231",,,,
"t_5","16","33","2.950183",,,,
"t_5","28","39","28.99818",,,,
"t_5","20","08","57.173897",,,,
"t_5","23","09","50.440567",,,,
"t_5","21","17","30.648314",,,,
"t_5","15","22","21.558107",,,,
"t_5","21","02","45.3373",,,,
"t_5","35","24","19.888475",,,,
"t_5","37","05","0.29984146",,,,
"t_5","13","15","2.867492",,,,
"t_5","31","28","14.188782",,,,
"t_5","39","10","11.010357",,,,
"t_5","16","21","4.312658",,,,
"t_5","10","34","35.07822",,,,
"t_5","11","15","21.079903",,,,
"t_5","40","36","19.78244",,,,
"t_5","07","28","16.67391",,,,
"t_5","37","24","8.502377",,,,
"t_5","04","03","10.870846",,,,
"t_5","26","39","6.5427895",,,,
"t_5","12","04","9.810313",,,,
"t_5","11","01","65.453125",,,,
"t_5","32","27","23.015488",,,,
"t_5","33","23","20.56299",,,,
"t_5","31","02","33.505558",,,,
"t_5","28","14","28.54571",,,,
"t_5","33","28","15.379215",,,,
"t_5","32","40","45.571293",,,,
"t_5","16","06","35.57074",,,,
"t_5","07","17","4.2332745",,,,
"t_5","30","23","2.595052",,,,
"t_5","30","32","19.543013",,,,
"t_5","05","25","1.4991128",,,,
"t_5","07","23","12.010014",,,,
"t_5","37","02","36.800182",,,,
"t_5","36","38","20.607746",,,,
"t_5","10","37","12.419152",,,,
"t_5","12","14","6.0408697",,,,
"t_5","10","06","3.1269102",,,,
"t_5","21","06","14.397487",,,,
"t_5","28","19","9.388555",,,,
"t_5","23","14","9.192586",,,,
"t_5","26","12","14.967855",,,,
"t_5","27","15","25.48661",,,,
"t_5","17","05","4.7759542",,,,
"t_5","07","40","44.268604",,,,
"t_5","31","14","3.390745",,,,
"t_5","40","28","48.09876",,,,
"t_5","11","03","9.8988495",,,,
"t_5","03","37","36.192",,,,
"t_5","01","15","17.073385",,,,
"t_5","32","06","28.913757",,,,
"t_5","10","09","39.473114",,,,
"t_5","30","25","22.122261",,,,
"t_5","10","39","11.010357",,,,
"t_5","22","08","29.727232",,,,
"t_5","14","16","26.315718",,,,
"t_5","16","38","7.539053",,,,
"t_5","27","39","16.778345",,,,
"t_5","09","32","59.558117",,,,
"t_5","22","19","8.872522",,,,
"t_5","18","16","12.44789",,,,
"t_5","02","05","3.6544325",,,,
"t_5","33","36","45.62012",,,,
"t_5","37","25","4.881207",,,,
"t_5","21","16","4.312658",,,,
"t_5","18","21","8.686681",,,,
"t_5","06","07","36.12878",,,,
"t_5","13","40","3.63848",,,,
"t_5","15","23","23.067959",,,,
"t_5","10","08","5.9877343",,,,
"t_5","36","29","2.1732745",,,,
"t_5","12","35","26.276363",,,,
"t_5","21","10","5.610981",,,,
"t_5","15","10","3.6660368",,,,
"t_5","08","16","7.595503",,,,
"t_5","17","18","43.730392",,,,
"t_5","40","10","19.699894",,,,
"t_5","06","37","20.494516",,,,
"t_5","05","33","30.352488",,,,
"t_5","27","32","23.015488",,,,
"t_5","22","35","3.273819",,,,
"t_5","09","39","28.055342",,,,
"t_5","03","16","46.515007",,,,
"t_5","24","12","32.131813",,,,
"t_5","14","07","1.7033602",,,,
"t_5","13","12","22.912376",,,,
"t_5","06","34","15.274605",,,,
"t_5","21","14","12.998244",,,,
"t_5","13","03","45.918354",,,,
"t_5","07","01","41.247383",,,,
"t_5","14","23","9.192586",,,,
"t_5","15","29","3.7497985",,,,
"t_5","27","04","42.787136",,,,
"t_5","09","10","39.473114",,,,
"t_5","30","18","49.508785",,,,
"t_5","17","28","22.652151",,,,
"t_5","19","12","54.785442",,,,
"t_5","10","29","20.686037",,,,
"t_5","29","26","34.35959",,,,
"t_5","09","30","7.347337",,,,
"t_5","19","20","3.9915352",,,,
"t_5","34","30","21.0115",,,,
"t_5","39","18","7.610778",,,,
"t_5","02","21","45.3373",,,,
"t_5","22","01","7.426263",,,,
"t_5","16","08","7.595503",,,,
"t_5","12","15","7.287194",,,,
"t_5","04","25","35.679234",,,,
"t_5","19","15","41.53874",,,,
"t_5","02","27","22.875994",,,,
"t_5","05","37","0.29984146",,,,
"t_5","40","32","45.571293",,,,
"t_5","38","36","20.607746",,,,
"t_5","37","35","48.11416",,,,
"t_5","14","31","3.390745",,,,
"t_5","21","27","25.758213",,,,
"t_5","12","40","8.806418",,,,
"t_5","19","30","5.234593",,,,
"t_5","07","15","23.477222",,,,
"t_5","35","37","48.11416",,,,
"t_5","39","28","28.99818",,,,
"t_5","17","02","0.8418314",,,,
"t_5","22","15","21.558107",,,,
"t_5","07","25","21.213896",,,,
"t_5","02","08","17.663359",,,,
"t_5","03","06","20.929762",,,,
"t_5","27","18","9.48048",,,,
"t_5","24","01","42.141174",,,,
"t_5","03","01","4.0794635",,,,
"t_5","32","12","3.9593925",,,,
"t_5","25","37","4.881207",,,,
"t_5","34","37","11.566879",,,,
"t_5","04","11","3.85263",,,,
"t_5","29","07","8.640343",,,,
"t_5","14","33","28.875458",,,,
"t_5","35","11","20.920517",,,,
"t_5","08","10","5.9877343",,,,
"t_5","25","06","26.712528",,,,
"t_5","01","27","82.63303",,,,
"t_5","14","04","7.765874",,,,
"t_5","27","02","22.875994",,,,
"t_5","34","33","20.0687",,,,
"t_5","09","14","0.8515771",,,,
"t_5","23","31","43.563995",,,,
"t_5","31","32","35.539",,,,
"t_5","22","30","11.619059",,,,
"t_5","22","27","22.797733",,,,
"t_5","22","10","52.270992",,,,
"t_5","03","07","10.4984455",,,,
"t_5","29","23","2.215353",,,,
"t_5","22","31","1.3886874",,,,
"t_5","19","36","11.35455",,,,
"t_5","21","18","8.686681",,,,
"t_5","22","39","13.397482",,,,
"t_5","25","11","11.195433",,,,
"t_5","02","16","4.8700976",,,,
"t_5","09","15","3.8454206",,,,
"t_5","16","14","26.315718",,,,
"t_5","05","30","17.68893",,,,
"t_5","12","17","10.564792",,,,
"t_5","29","36","2.1732745",,,,
"t_5","20","17","20.411272",,,,
"t_5","07","04","46.706894",,,,
"t_5","27","36","22.409166",,,,
"t_5","33","10","62.81785",,,,
"t_5","22","06","37.699818",,,,
"t_5","23","02","16.777563",,,,
"t_5","13","17","7.3912973",,,,
"t_5","34","16","5.8048587",,,,
"t_5","28","03","45.433247",,,,
"t_5","12","18","25.429943",,,,
"t_5","14","35","4.5127163",,,,
"t_5","33","34","20.0687",,,,
"t_5","06","38","28.18369",,,,
"t_5","09","05","26.757856",,,,
"t_5","31","27","61.045105",,,,
"t_5","24","18","53.552326",,,,
"t_5","12","26","14.967855",,,,
"t_5","15","07","23.477222",,,,
"t_5","35","04","7.6601596",,,,
"t_5","11","34","32.463505",,,,
"t_5","31","36","11.001221",,,,
"t_5","27","11","4.364238",,,,
"t_5","26","40","12.906869",,,,
"t_5","12","19","54.785442",,,,
"t_5","28","26","30.98397",,,,
"t_5","28","38","6.9084496",,,,
"t_5","40","18","8.869047",,,,
"t_5","06","26","53.42882",,,,
"t_5","08","22","29.727232",,,,
"t_5","23","07","12.010014",,,,
"t_5","35","36","42.02497",,,,
"t_5","24","31","4.613164",,,,
"t_5","19","13","8.685643",,,,
"t_5","17","09","2.2525065",,,,
"t_5","32","13","53.07403",,,,
"t_5","39","33","5.8462687",,,,
"t_5","07","22","18.05653",,,,
"t_5","09","28","34.41381",,,,
"t_5","10","02","8.607436",,,,
"t_5","25","32","27.572813",,,,
"t_5","32","37","13.015896",,,,
"t_5","35","26","38.617672",,,,
"t_5","21","26","10.417586",,,,
"t_5","29","28","35.26573",,,,
"t_5","11","29","9.012638",,,,
"t_5","20","14","58.10579",,,,
"t_5","20","13","24.3703",,,,
"t_5","08","31","25.608265",,,,
"t_5","26","05","12.335116",,,,
"t_5","27","26","10.284955",,,,
"t_5","25","28","3.4873517",,,,
"t_5","26","04","47.53975",,,,
"t_5","07","27","14.257015",,,,
"t_5","26","27","10.284955",,,,
"t_5","39","26","6.5427895",,,,
"t_5","23","33","20.56299",,,,
"t_5","38","39","22.903345",,,,
"t_5","34","24","16.728247",,,,
"t_5","16","35","46.050556",,,,
"t_5","16","39","14.28194",,,,
"t_5","25","22","21.690498",,,,
"t_5","36","20","36.524982",,,,
"t_5","20","19","3.9915352",,,,
"t_5","13","18","26.997522",,,,
"t_5","15","13","2.867492",,,,
"t_5","31","10","14.417988",,,,
"t_5","34","08","36.97861",,,,
"t_5","39","38","22.903345",,,,
"t_5","04","16","0.8196205",,,,
"t_5","39","27","16.778345",,,,
"t_5","07","30","16.128777",,,,
"t_5","38","18","40.25827",,,,
"t_5","11","14","11.699653",,,,
"t_5","32","25","27.572813",,,,
"t_5","11","40","27.58879",,,,
"t_5","16","02","4.8700976",,,,
"t_5","40","13","3.63848",,,,
"t_5","24","34","16.728247",,,,
"t_5","20","15","26.989944",,,,
"t_5","35","09","43.765957",,,,
"t_5","06","23","25.444763",,,,
"t_5","34","01","17.366974",,,,
"t_5","19","08","51.697777",,,,
"t_5","11","31","23.285418",,,,
"t_5","25","04","35.679234",,,,
"t_5","02","24","9.797303",,,,
"t_5","16","03","46.515007",,,,
"t_5","05","26","12.335116",,,,
"t_5","01","12","29.827911",,,,
"t_5","23","29","2.215353",,,,
"t_5","17","13","7.3912973",,,,
"t_5","18","03","20.471926",,,,
"t_5","39","12","23.211636",,,,
"t_5","30","39","33.222164",,,,
"t_5","04","26","47.53975",,,,
"t_5","27","29","21.366821",,,,
"t_5","20","11","2.4535632",,,,
"t_5","06","18","14.667168",,,,
"t_5","25","19","24.307695",,,,
"t_5","17","10","27.796564",,,,
"t_5","24","33","8.592269",,,,
"t_5","20","03","10.943",,,,
"t_5","05","16","22.124271",,,,
"t_5","14","28","28.54571",,,,
